Date Time,I1,I2,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,S1,S2,S3,Source                                    
01/11/2017 07:03:34,0,0,0,0,1,1,1,1,1,0,0,0,023.4,022.0,xxx.x,Sensor02:(change)                   
01/11/2017 07:07:12,0,0,0,0,1,1,1,1,1,0,0,0,023.1,023.0,xxx.x,Sensor01:(change)                   
01/11/2017 07:11:00,0,0,0,0,1,1,1,1,1,0,0,0,022.9,023.5,xxx.x,TimeLog:()                          
01/11/2017 07:18:54,0,0,0,0,1,1,1,1,1,0,0,0,022.7,024.1,xxx.x,Sensor02:(change)                   
01/11/2017 07:21:00,0,0,0,0,1,1,1,1,1,0,0,0,022.7,024.1,xxx.x,TimeLog:()                          
01/11/2017 07:31:00,0,0,0,0,1,1,1,1,1,0,0,0,022.8,024.5,xxx.x,TimeLog:()                          
01/11/2017 07:41:00,0,0,0,0,1,1,1,1,1,0,0,0,022.5,023.9,xxx.x,TimeLog:()                          
01/11/2017 07:51:00,0,0,0,0,1,1,1,1,1,0,0,0,021.9,023.3,xxx.x,TimeLog:()                          
01/11/2017 08:00:00,0,0,0,0,0,1,1,1,1,0,0,0,021.8,023.5,xxx.x,Relay03:(off)                       
01/11/2017 08:00:00,0,0,0,0,0,1,0,1,1,0,0,0,021.8,023.5,xxx.x,Relay05:(off)                       
01/11/2017 08:00:00,0,0,0,0,0,1,0,0,1,0,0,0,021.8,023.5,xxx.x,Relay06:(off)                       
01/11/2017 08:00:00,0,0,0,0,0,1,0,0,0,0,0,0,021.8,023.5,xxx.x,Relay07:(off)                       
01/11/2017 08:00:00,0,0,0,0,0,1,0,0,0,0,0,0,021.8,023.5,xxx.x,Event08:(turn relay(s) off,00001)   
01/11/2017 08:01:00,0,0,0,0,0,1,0,0,0,0,0,0,021.9,023.8,xxx.x,TimeLog:()                          
01/11/2017 08:08:30,0,0,0,0,0,1,0,0,0,0,0,0,022.8,026.1,xxx.x,Sensor02:(change)                   
01/11/2017 08:11:00,0,0,0,0,0,1,0,0,0,0,0,0,023.2,026.7,xxx.x,TimeLog:()                          
01/11/2017 08:19:00,0,0,0,0,0,1,0,0,0,0,0,0,024.5,028.1,xxx.x,Sensor02:(change)                   
01/11/2017 08:21:00,0,0,0,0,0,1,0,0,0,0,0,0,024.8,028.3,xxx.x,TimeLog:()                          
01/11/2017 08:24:00,0,0,0,0,0,1,0,0,0,0,0,0,025.2,028.7,xxx.x,Sensor01:(change)                   
01/11/2017 08:31:00,0,0,0,0,0,1,0,0,0,0,0,0,026.1,029.3,xxx.x,TimeLog:()                          
01/11/2017 08:41:00,0,0,0,0,0,1,0,0,0,0,0,0,026.5,028.5,xxx.x,TimeLog:()                          
01/11/2017 08:51:00,0,0,0,0,0,1,0,0,0,0,0,0,026.6,028.5,xxx.x,TimeLog:()                          
01/11/2017 09:01:00,0,0,0,0,0,1,0,0,0,0,0,0,027.0,029.0,xxx.x,TimeLog:()                          
01/11/2017 09:11:00,0,0,0,0,0,1,0,0,0,0,0,0,026.8,028.3,xxx.x,TimeLog:()                          
01/11/2017 09:21:00,0,0,0,0,0,1,0,0,0,0,0,0,026.7,028.3,xxx.x,TimeLog:()                          
01/11/2017 09:31:00,0,0,0,0,0,1,0,0,0,0,0,0,026.9,028.8,xxx.x,TimeLog:()                          
01/11/2017 09:36:13,0,0,0,0,0,1,0,0,0,0,0,0,027.2,029.2,xxx.x,Sensor01:(change)                   
01/11/2017 09:41:00,0,0,0,0,0,1,0,0,0,0,0,0,027.1,028.9,xxx.x,TimeLog:()                          
01/11/2017 09:51:00,0,0,0,0,0,1,0,0,0,0,0,0,026.8,028.0,xxx.x,TimeLog:()                          
01/11/2017 10:01:00,0,0,0,0,0,1,0,0,0,0,0,0,026.8,028.5,xxx.x,TimeLog:()                          
01/11/2017 10:11:00,0,0,0,0,0,1,0,0,0,0,0,0,026.8,028.3,xxx.x,TimeLog:()                          
01/11/2017 10:21:00,0,0,0,0,0,1,0,0,0,0,0,0,026.5,027.9,xxx.x,TimeLog:()                          
01/11/2017 10:31:00,0,0,0,0,0,1,0,0,0,0,0,0,026.6,028.4,xxx.x,TimeLog:()                          
01/11/2017 10:41:00,0,0,0,0,0,1,0,0,0,0,0,0,027.1,029.2,xxx.x,TimeLog:()                          
01/11/2017 10:51:00,0,0,0,0,0,1,0,0,0,0,0,0,027.0,028.5,xxx.x,TimeLog:()                          
01/11/2017 11:01:00,0,0,0,0,0,1,0,0,0,0,0,0,026.9,028.3,xxx.x,TimeLog:()                          
01/11/2017 11:11:00,0,0,0,0,0,1,0,0,0,0,0,0,027.1,028.9,xxx.x,TimeLog:()                          
01/11/2017 11:21:00,0,0,0,0,0,1,0,0,0,0,0,0,027.1,028.5,xxx.x,TimeLog:()                          
01/11/2017 11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,026.6,027.6,xxx.x,Relay04:(off)                       
01/11/2017 11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,026.6,027.6,xxx.x,Event99:(turn relay(s) off,00001)   
01/11/2017 11:31:00,0,0,0,0,0,0,0,0,0,0,0,0,026.6,027.7,xxx.x,TimeLog:()                          
01/11/2017 11:41:00,0,0,0,0,0,0,0,0,0,0,0,0,028.0,027.8,xxx.x,TimeLog:()                          
01/11/2017 11:51:00,0,0,0,0,0,0,0,0,0,0,0,0,028.8,028.4,xxx.x,TimeLog:()                          
01/11/2017 11:56:51,0,0,0,0,0,0,0,0,0,0,0,0,029.3,028.9,xxx.x,Sensor01:(change)                   
01/11/2017 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,029.5,029.2,xxx.x,Relay04:(on)                        
01/11/2017 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,029.5,029.2,xxx.x,Event98:(turn relay(s) on,00001)    
01/11/2017 12:01:00,0,0,0,0,0,1,0,0,0,0,0,0,029.5,029.2,xxx.x,TimeLog:()                          
01/11/2017 12:11:00,0,0,0,0,0,1,0,0,0,0,0,0,027.8,028.0,xxx.x,TimeLog:()                          
01/11/2017 12:13:54,0,0,0,0,0,1,0,0,0,0,0,0,027.2,027.7,xxx.x,Sensor01:(change)                   
01/11/2017 12:21:00,0,0,0,0,0,1,0,0,0,0,0,0,026.3,027.1,xxx.x,TimeLog:()                          
01/11/2017 12:31:00,0,0,0,0,0,1,0,0,0,0,0,0,025.5,026.9,xxx.x,TimeLog:()                          
01/11/2017 12:41:00,0,0,0,0,0,1,0,0,0,0,0,0,025.6,027.7,xxx.x,TimeLog:()                          
01/11/2017 12:51:00,0,0,0,0,0,1,0,0,0,0,0,0,025.8,027.6,xxx.x,TimeLog:()                          
01/11/2017 13:01:00,0,0,0,0,0,1,0,0,0,0,0,0,025.5,026.8,xxx.x,TimeLog:()                          
01/11/2017 13:04:51,0,0,0,0,0,1,0,0,0,0,0,0,025.2,026.7,xxx.x,Sensor01:(change)                   
01/11/2017 13:11:00,0,0,0,0,0,1,0,0,0,0,0,0,025.0,026.4,xxx.x,TimeLog:()                          
01/11/2017 13:15:36,0,0,0,0,0,1,0,0,0,0,0,0,024.7,026.1,xxx.x,Sensor02:(change)                   
01/11/2017 13:21:00,0,0,0,0,0,1,0,0,0,0,0,0,024.4,026.1,xxx.x,TimeLog:()                          
01/11/2017 13:31:00,0,0,0,0,0,1,0,0,0,0,0,0,024.1,026.0,xxx.x,TimeLog:()                          
01/11/2017 13:41:00,0,0,0,0,0,1,0,0,0,0,0,0,024.5,027.0,xxx.x,TimeLog:()                          
01/11/2017 13:51:00,0,0,0,0,0,1,0,0,0,0,0,0,025.1,027.5,xxx.x,TimeLog:()                          
01/11/2017 14:01:00,0,0,0,0,0,1,0,0,0,0,0,0,025.1,026.8,xxx.x,TimeLog:()                          
01/11/2017 14:11:00,0,0,0,0,0,1,0,0,0,0,0,0,025.1,027.3,xxx.x,TimeLog:()                          
01/11/2017 14:19:16,0,0,0,0,0,1,0,0,0,0,0,0,025.5,028.1,xxx.x,Sensor02:(change)                   
01/11/2017 14:21:00,0,0,0,0,0,1,0,0,0,0,0,0,025.6,028.1,xxx.x,TimeLog:()                          
01/11/2017 14:31:00,0,0,0,0,0,1,0,0,0,0,0,0,025.6,027.4,xxx.x,TimeLog:()                          
01/11/2017 14:41:00,0,0,0,0,0,1,0,0,0,0,0,0,025.3,026.8,xxx.x,TimeLog:()                          
01/11/2017 14:51:00,0,0,0,0,0,1,0,0,0,0,0,0,025.3,027.4,xxx.x,TimeLog:()                          
01/11/2017 15:01:00,0,0,0,0,0,1,0,0,0,0,0,0,025.5,027.5,xxx.x,TimeLog:()                          
01/11/2017 15:11:00,0,0,0,0,0,1,0,0,0,0,0,0,025.4,027.1,xxx.x,TimeLog:()                          
01/11/2017 15:21:00,0,0,0,0,0,1,0,0,0,0,0,0,025.7,028.0,xxx.x,TimeLog:()                          
01/11/2017 15:31:00,0,0,0,0,0,1,0,0,0,0,0,0,025.9,027.7,xxx.x,TimeLog:()                          
01/11/2017 15:41:00,0,0,0,0,0,1,0,0,0,0,0,0,025.5,026.9,xxx.x,TimeLog:()                          
01/11/2017 15:51:00,0,0,0,0,0,1,0,0,0,0,0,0,025.3,027.1,xxx.x,TimeLog:()                          
01/11/2017 16:01:00,0,0,0,0,0,1,0,0,0,0,0,0,025.6,028.0,xxx.x,TimeLog:()                          
01/11/2017 16:11:00,0,0,0,0,0,1,0,0,0,0,0,0,025.9,027.6,xxx.x,TimeLog:()                          
01/11/2017 16:21:00,0,0,0,0,0,1,0,0,0,0,0,0,025.6,027.3,xxx.x,TimeLog:()                          
01/11/2017 16:31:00,0,0,0,0,0,1,0,0,0,0,0,0,025.9,028.1,xxx.x,TimeLog:()                          
01/11/2017 16:41:00,0,0,0,0,0,1,0,0,0,0,0,0,026.0,027.6,xxx.x,TimeLog:()                          
01/11/2017 16:51:00,0,0,0,0,0,1,0,0,0,0,0,0,025.6,026.9,xxx.x,TimeLog:()                          
01/11/2017 17:01:00,0,0,0,0,0,1,0,0,0,0,0,0,025.8,027.6,xxx.x,TimeLog:()                          
01/11/2017 17:11:00,0,0,0,0,0,1,0,0,0,0,0,0,026.2,028.5,xxx.x,TimeLog:()                          
01/11/2017 17:21:00,0,0,0,0,0,1,0,0,0,0,0,0,026.1,027.7,xxx.x,TimeLog:()                          
01/11/2017 17:30:00,0,0,0,0,0,0,0,0,0,0,0,0,025.8,027.0,xxx.x,Relay04:(off)                       
01/11/2017 17:30:00,0,0,0,0,0,0,0,0,0,0,0,0,025.8,027.0,xxx.x,Event99:(turn relay(s) off,00001)   
01/11/2017 17:31:00,0,0,0,0,0,0,0,0,0,0,0,0,025.8,027.0,xxx.x,TimeLog:()                          
01/11/2017 17:39:34,0,0,0,0,0,0,0,0,0,0,0,0,027.2,027.4,xxx.x,Sensor01:(change)                   
01/11/2017 17:41:00,0,0,0,0,0,0,0,0,0,0,0,0,027.3,027.5,xxx.x,TimeLog:()                          
01/11/2017 17:51:00,0,0,0,0,0,0,0,0,0,0,0,0,028.6,028.5,xxx.x,TimeLog:()                          
01/11/2017 17:57:11,0,0,0,0,0,0,0,0,0,0,0,0,029.3,029.1,xxx.x,Sensor01:(change)                   
01/11/2017 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,029.4,029.3,xxx.x,Relay04:(on)                        
01/11/2017 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,029.4,029.3,xxx.x,Event98:(turn relay(s) on,00001)    
01/11/2017 18:00:01,0,0,0,0,1,1,0,0,0,0,0,0,029.4,029.3,xxx.x,Relay03:(on)                        
01/11/2017 18:00:01,0,0,0,0,1,1,1,0,0,0,0,0,029.4,029.3,xxx.x,Relay05:(on)                        
01/11/2017 18:00:01,0,0,0,0,1,1,1,1,0,0,0,0,029.4,029.3,xxx.x,Relay06:(on)                        
01/11/2017 18:00:01,0,0,0,0,1,1,1,1,1,0,0,0,029.4,029.3,xxx.x,Relay07:(on)                        
01/11/2017 18:00:01,0,0,0,0,1,1,1,1,1,0,0,1,029.4,029.3,xxx.x,Relay10:(on)                        
01/11/2017 18:00:01,0,0,0,0,1,1,1,1,1,0,0,1,029.4,029.3,xxx.x,Event09:(turn relay(s) on,00001)    
01/11/2017 18:01:00,0,0,0,0,1,1,1,1,1,0,0,1,029.4,028.7,xxx.x,TimeLog:()                          
01/11/2017 18:06:29,0,0,0,0,1,1,1,1,1,0,0,1,028.0,026.1,xxx.x,Sensor02:(change)                   
01/11/2017 18:08:27,0,0,0,0,1,1,1,1,1,0,0,1,027.2,025.1,xxx.x,Sensor01:(change)                   
01/11/2017 18:10:13,0,0,0,0,1,1,1,1,1,0,0,1,026.6,024.0,xxx.x,Sensor02:(change)                   
01/11/2017 18:11:00,0,0,0,0,1,1,1,1,1,0,0,1,026.3,023.5,xxx.x,TimeLog:()                          
01/11/2017 18:13:27,0,0,0,0,1,1,1,1,1,0,0,1,025.5,021.9,xxx.x,Sensor02:(change)                   
01/11/2017 18:14:05,0,0,0,0,1,1,1,1,1,0,0,1,025.2,021.7,xxx.x,Sensor01:(change)                   
01/11/2017 18:19:15,0,0,0,0,1,1,1,1,1,0,0,1,023.7,019.9,xxx.x,Sensor02:(change)                   
01/11/2017 18:21:00,0,0,0,0,1,1,1,1,1,0,0,1,023.3,019.6,xxx.x,TimeLog:()                          
01/11/2017 18:21:43,0,0,0,0,1,1,1,1,1,0,0,1,023.1,019.3,xxx.x,Sensor01:(change)                   
01/11/2017 18:31:00,0,0,0,0,1,1,1,1,1,0,0,1,021.8,019.4,xxx.x,TimeLog:()                          
01/11/2017 18:41:00,0,0,0,0,1,1,1,1,1,0,0,1,021.3,020.3,xxx.x,TimeLog:()                          
01/11/2017 18:51:00,0,0,0,0,1,1,1,1,1,0,0,1,021.3,020.5,xxx.x,TimeLog:()                          
01/11/2017 19:00:00,0,0,0,0,1,1,1,1,1,0,0,0,021.4,020.6,xxx.x,Relay10:(off)                       
01/11/2017 19:00:00,0,0,0,0,1,1,1,1,1,0,0,0,021.4,020.6,xxx.x,Event10:(turn relay(s) off,00001)   
01/11/2017 19:01:00,0,0,0,0,1,1,1,1,1,0,0,0,021.4,021.4,xxx.x,TimeLog:()                          
01/11/2017 19:02:07,0,0,0,0,1,1,1,1,1,0,0,0,021.4,021.9,xxx.x,Sensor02:(change)                   
01/11/2017 19:11:00,0,0,0,0,1,1,1,1,1,0,0,0,021.7,023.4,xxx.x,TimeLog:()                          
01/11/2017 19:21:00,0,0,0,0,1,1,1,1,1,0,0,0,021.2,022.6,xxx.x,TimeLog:()                          
01/11/2017 19:21:07,0,0,0,0,1,1,1,1,1,0,0,0,021.1,022.6,xxx.x,Sensor01:(change)                   
01/11/2017 19:31:00,0,0,0,0,1,1,1,1,1,0,0,0,020.5,022.1,xxx.x,TimeLog:()                          
01/11/2017 19:41:00,0,0,0,0,1,1,1,1,1,0,0,0,020.6,022.6,xxx.x,TimeLog:()                          
01/11/2017 19:51:00,0,0,0,0,1,1,1,1,1,0,0,0,021.0,023.1,xxx.x,TimeLog:()                          
01/11/2017 20:00:00,0,0,0,0,1,1,1,1,0,0,0,0,021.6,023.6,xxx.x,Relay07:(off)                       
01/11/2017 20:00:00,0,0,0,0,1,1,1,1,0,0,0,0,021.6,023.6,xxx.x,Event11:(turn relay(s) off,00001)   
01/11/2017 20:00:00,0,0,0,0,1,1,1,1,0,0,0,1,021.6,023.6,xxx.x,Relay10:(on)                        
01/11/2017 20:00:00,0,0,0,0,1,1,1,1,0,0,0,1,021.6,023.6,xxx.x,Event12:(turn relay(s) on,00001)    
01/11/2017 20:01:00,0,0,0,0,1,1,1,1,0,0,0,1,021.7,023.4,xxx.x,TimeLog:()                          
01/11/2017 20:11:00,0,0,0,0,1,1,1,1,0,0,0,1,022.3,023.7,xxx.x,TimeLog:()                          
01/11/2017 20:21:00,0,0,0,0,1,1,1,1,0,0,0,1,022.7,023.7,xxx.x,TimeLog:()                          
01/11/2017 20:23:51,0,0,0,0,1,1,1,1,0,0,0,1,022.8,023.9,xxx.x,Sensor02:(change)                   
01/11/2017 20:31:00,0,0,0,0,1,1,1,1,0,0,0,1,023.1,024.0,xxx.x,TimeLog:()                          
01/11/2017 20:31:30,0,0,0,0,1,1,1,1,0,0,0,1,023.1,023.9,xxx.x,Sensor01:(change)                   
01/11/2017 20:41:00,0,0,0,0,1,1,1,1,0,0,0,1,023.3,024.3,xxx.x,TimeLog:()                          
01/11/2017 20:51:00,0,0,0,0,1,1,1,1,0,0,0,1,023.6,024.4,xxx.x,TimeLog:()                          
01/11/2017 21:00:00,0,0,0,0,0,1,1,1,0,0,0,1,023.8,024.5,xxx.x,Relay03:(off)                       
01/11/2017 21:00:00,0,0,0,0,0,1,1,1,0,0,0,1,023.8,024.5,xxx.x,Event13:(turn relay(s) off,00001)   
01/11/2017 21:00:00,0,0,0,0,0,1,1,1,1,0,0,1,023.8,024.5,xxx.x,Relay07:(on)                        
01/11/2017 21:00:00,0,0,0,0,0,1,1,1,1,0,0,1,023.8,024.5,xxx.x,Event14:(turn relay(s) on,00001)    
01/11/2017 21:01:00,0,0,0,0,0,1,1,1,1,0,0,1,023.8,024.2,xxx.x,TimeLog:()                          
01/11/2017 21:11:00,0,0,0,0,0,1,1,1,1,0,0,1,023.5,023.9,xxx.x,TimeLog:()                          
01/11/2017 21:21:00,0,0,0,0,0,1,1,1,1,0,0,1,023.5,023.6,xxx.x,TimeLog:()                          
01/11/2017 21:31:00,0,0,0,0,0,1,1,1,1,0,0,1,023.6,023.8,xxx.x,TimeLog:()                          
01/11/2017 21:41:00,0,0,0,0,0,1,1,1,1,0,0,1,023.7,023.9,xxx.x,TimeLog:()                          
01/11/2017 21:51:00,0,0,0,0,0,1,1,1,1,0,0,1,023.7,023.9,xxx.x,TimeLog:()                          
01/11/2017 22:00:00,0,0,0,0,1,1,1,1,1,0,0,1,023.8,024.3,xxx.x,Relay03:(on)                        
01/11/2017 22:00:00,0,0,0,0,1,1,1,1,1,0,0,1,023.8,024.3,xxx.x,Event15:(turn relay(s) on,00001)    
01/11/2017 22:01:00,0,0,0,0,1,1,1,1,1,0,0,1,023.9,024.4,xxx.x,TimeLog:()                          
01/11/2017 22:11:00,0,0,0,0,1,1,1,1,1,0,0,1,024.4,024.1,xxx.x,TimeLog:()                          
01/11/2017 22:21:00,0,0,0,0,1,1,1,1,1,0,0,1,024.3,023.2,xxx.x,TimeLog:()                          
01/11/2017 22:31:00,0,0,0,0,1,1,1,1,1,0,0,1,024.1,022.9,xxx.x,TimeLog:()                          
01/11/2017 22:41:00,0,0,0,0,1,1,1,1,1,0,0,1,024.0,023.0,xxx.x,TimeLog:()                          
01/11/2017 22:51:00,0,0,0,0,1,1,1,1,1,0,0,1,023.8,022.8,xxx.x,TimeLog:()                          
01/11/2017 23:01:00,0,0,0,0,1,1,1,1,1,0,0,1,023.8,022.9,xxx.x,TimeLog:()                          
01/11/2017 23:11:00,0,0,0,0,1,1,1,1,1,0,0,1,023.8,022.6,xxx.x,TimeLog:()                          
01/11/2017 23:21:00,0,0,0,0,1,1,1,1,1,0,0,1,023.8,022.8,xxx.x,TimeLog:()                          
01/11/2017 23:30:00,0,0,0,0,1,0,1,1,1,0,0,1,023.7,023.0,xxx.x,Relay04:(off)                       
01/11/2017 23:30:00,0,0,0,0,1,0,1,1,1,0,0,1,023.7,023.0,xxx.x,Event99:(turn relay(s) off,00001)   
01/11/2017 23:31:00,0,0,0,0,1,0,1,1,1,0,0,1,023.8,023.1,xxx.x,TimeLog:()                          
01/11/2017 23:39:28,0,0,0,0,1,0,1,1,1,0,0,1,025.2,023.9,xxx.x,Sensor01:(change)                   
01/11/2017 23:41:00,0,0,0,0,1,0,1,1,1,0,0,1,025.4,024.1,xxx.x,TimeLog:()                          
01/11/2017 23:51:00,0,0,0,0,1,0,1,1,1,0,0,1,026.1,024.3,xxx.x,TimeLog:()                          
01/12/2017 00:00:00,0,0,0,0,0,0,1,1,1,0,0,1,026.4,024.3,xxx.x,Relay03:(off)                       
01/12/2017 00:00:00,0,0,0,0,0,0,0,1,1,0,0,1,026.4,024.3,xxx.x,Relay05:(off)                       
01/12/2017 00:00:00,0,0,0,0,0,0,0,0,1,0,0,1,026.4,024.3,xxx.x,Relay06:(off)                       
01/12/2017 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,026.4,024.3,xxx.x,Relay07:(off)                       
01/12/2017 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,026.4,024.3,xxx.x,Relay10:(off)                       
01/12/2017 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,026.4,024.3,xxx.x,Event16:(turn relay(s) off,00001)   
01/12/2017 00:00:00,0,0,0,0,0,1,0,0,0,0,0,0,026.4,024.3,xxx.x,Relay04:(on)                        
01/12/2017 00:00:00,0,0,0,0,0,1,0,0,0,0,0,0,026.4,024.3,xxx.x,Event98:(turn relay(s) on,00001)    
01/12/2017 00:00:01,0,0,0,0,1,1,0,0,0,0,0,0,026.4,024.3,xxx.x,Relay03:(on)                        
01/12/2017 00:00:01,0,0,0,0,1,1,1,0,0,0,0,0,026.4,024.3,xxx.x,Relay05:(on)                        
01/12/2017 00:00:01,0,0,0,0,1,1,1,1,0,0,0,0,026.4,024.3,xxx.x,Relay06:(on)                        
01/12/2017 00:00:01,0,0,0,0,1,1,1,1,1,0,0,0,026.4,024.3,xxx.x,Relay07:(on)                        
01/12/2017 00:00:01,0,0,0,0,1,1,1,1,1,0,0,1,026.4,024.3,xxx.x,Relay10:(on)                        
01/12/2017 00:00:01,0,0,0,0,1,1,1,1,1,0,0,1,026.4,024.3,xxx.x,Event00:(turn relay(s) on,00001)    
01/12/2017 00:01:00,0,0,0,0,1,1,1,1,1,0,0,1,026.4,023.9,xxx.x,TimeLog:()                          
01/12/2017 00:11:00,0,0,0,0,1,1,1,1,1,0,0,1,025.6,024.3,xxx.x,TimeLog:()                          
01/12/2017 00:21:00,0,0,0,0,1,1,1,1,1,0,0,1,024.8,023.1,xxx.x,TimeLog:()                          
01/12/2017 00:31:00,0,0,0,0,1,1,1,1,1,0,0,1,024.5,023.0,xxx.x,TimeLog:()                          
01/12/2017 00:41:00,0,0,0,0,1,1,1,1,1,0,0,1,024.2,023.1,xxx.x,TimeLog:()                          
01/12/2017 00:51:00,0,0,0,0,1,1,1,1,1,0,0,1,024.1,022.8,xxx.x,TimeLog:()                          
01/12/2017 01:00:00,0,0,0,0,1,1,1,1,1,0,0,0,024.1,022.7,xxx.x,Relay10:(off)                       
01/12/2017 01:00:00,0,0,0,0,1,1,1,1,1,0,0,0,024.1,022.7,xxx.x,Event01:(turn relay(s) off,00001)   
01/12/2017 01:01:00,0,0,0,0,1,1,1,1,1,0,0,0,024.1,023.5,xxx.x,TimeLog:()                          
01/12/2017 01:11:00,0,0,0,0,1,1,1,1,1,0,0,0,024.4,025.5,xxx.x,TimeLog:()                          
01/12/2017 01:21:00,0,0,0,0,1,1,1,1,1,0,0,0,024.8,025.9,xxx.x,TimeLog:()                          
01/12/2017 01:21:13,0,0,0,0,1,1,1,1,1,0,0,0,024.8,026.0,xxx.x,Sensor02:(change)                   
01/12/2017 01:31:00,0,0,0,0,1,1,1,1,1,0,0,0,025.0,026.1,xxx.x,TimeLog:()                          
01/12/2017 01:41:00,0,0,0,0,1,1,1,1,1,0,0,0,025.1,026.2,xxx.x,TimeLog:()                          
01/12/2017 01:51:00,0,0,0,0,1,1,1,1,1,0,0,0,025.3,026.3,xxx.x,TimeLog:()                          
01/12/2017 02:00:00,0,0,0,0,1,1,1,1,0,0,0,0,025.4,026.3,xxx.x,Relay07:(off)                       
01/12/2017 02:00:00,0,0,0,0,1,1,1,1,0,0,0,0,025.4,026.3,xxx.x,Event02:(turn relay(s) off,00001)   
01/12/2017 02:00:00,0,0,0,0,1,1,1,1,0,0,0,1,025.4,026.3,xxx.x,Relay10:(on)                        
01/12/2017 02:00:00,0,0,0,0,1,1,1,1,0,0,0,1,025.4,026.3,xxx.x,Event03:(turn relay(s) on,00001)    
01/12/2017 02:01:00,0,0,0,0,1,1,1,1,0,0,0,1,025.4,026.3,xxx.x,TimeLog:()                          
01/12/2017 02:11:00,0,0,0,0,1,1,1,1,0,0,0,1,025.6,026.3,xxx.x,TimeLog:()                          
01/12/2017 02:21:00,0,0,0,0,1,1,1,1,0,0,0,1,025.6,026.0,xxx.x,TimeLog:()                          
01/12/2017 02:31:00,0,0,0,0,1,1,1,1,0,0,0,1,025.7,026.0,xxx.x,TimeLog:()                          
01/12/2017 02:41:00,0,0,0,0,1,1,1,1,0,0,0,1,025.8,026.1,xxx.x,TimeLog:()                          
01/12/2017 02:51:00,0,0,0,0,1,1,1,1,0,0,0,1,025.7,026.1,xxx.x,TimeLog:()                          
01/12/2017 03:00:00,0,0,0,0,0,1,1,1,0,0,0,1,025.8,026.2,xxx.x,Relay03:(off)                       
01/12/2017 03:00:00,0,0,0,0,0,1,1,1,0,0,0,1,025.8,026.2,xxx.x,Event04:(turn relay(s) off,00001)   
01/12/2017 03:00:00,0,0,0,0,0,1,1,1,1,0,0,1,025.8,026.2,xxx.x,Relay07:(on)                        
01/12/2017 03:00:00,0,0,0,0,0,1,1,1,1,0,0,1,025.8,026.2,xxx.x,Event05:(turn relay(s) on,00001)    
01/12/2017 03:01:00,0,0,0,0,0,1,1,1,1,0,0,1,025.7,025.8,xxx.x,TimeLog:()                          
01/12/2017 03:11:00,0,0,0,0,0,1,1,1,1,0,0,1,025.5,025.8,xxx.x,TimeLog:()                          
01/12/2017 03:21:00,0,0,0,0,0,1,1,1,1,0,0,1,025.3,025.6,xxx.x,TimeLog:()                          
01/12/2017 03:31:00,0,0,0,0,0,1,1,1,1,0,0,1,025.3,025.6,xxx.x,TimeLog:()                          
01/12/2017 03:41:00,0,0,0,0,0,1,1,1,1,0,0,1,025.3,025.5,xxx.x,TimeLog:()                          
01/12/2017 03:51:00,0,0,0,0,0,1,1,1,1,0,0,1,025.3,025.6,xxx.x,TimeLog:()                          
01/12/2017 04:00:00,0,0,0,0,1,1,1,1,1,0,0,1,025.3,025.7,xxx.x,Relay03:(on)                        
01/12/2017 04:00:00,0,0,0,0,1,1,1,1,1,0,0,1,025.3,025.7,xxx.x,Event06:(turn relay(s) on,00001)    
01/12/2017 04:01:00,0,0,0,0,1,1,1,1,1,0,0,1,025.3,025.8,xxx.x,TimeLog:()                          
01/12/2017 04:11:00,0,0,0,0,1,1,1,1,1,0,0,1,025.6,025.0,xxx.x,TimeLog:()                          
01/12/2017 04:21:00,0,0,0,0,1,1,1,1,1,0,0,1,025.4,024.0,xxx.x,TimeLog:()                          
01/12/2017 04:21:00,0,0,0,0,1,1,1,1,1,0,0,1,025.4,023.9,xxx.x,Sensor02:(change)                   
01/12/2017 04:31:00,0,0,0,0,1,1,1,1,1,0,0,1,025.1,023.8,xxx.x,TimeLog:()                          
01/12/2017 04:41:00,0,0,0,0,1,1,1,1,1,0,0,1,025.0,023.6,xxx.x,TimeLog:()                          
01/12/2017 04:51:00,0,0,0,0,1,1,1,1,1,0,0,1,024.8,023.6,xxx.x,TimeLog:()                          
01/12/2017 05:01:00,0,0,0,0,1,1,1,1,1,0,0,1,024.7,023.6,xxx.x,TimeLog:()                          
01/12/2017 05:11:00,0,0,0,0,1,1,1,1,1,0,0,1,024.6,023.5,xxx.x,TimeLog:()                          
01/12/2017 05:21:00,0,0,0,0,1,1,1,1,1,0,0,1,024.6,023.7,xxx.x,TimeLog:()                          
01/12/2017 05:30:00,0,0,0,0,1,0,1,1,1,0,0,1,024.6,023.5,xxx.x,Relay04:(off)                       
01/12/2017 05:30:00,0,0,0,0,1,0,1,1,1,0,0,1,024.6,023.5,xxx.x,Event99:(turn relay(s) off,00001)   
